id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
6018,1,apple aperture 1.5,apple,299.0,apple aperture v 1.5 photo editing,,299.99
6019,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe cs3 design premium upgrade,,619.99
6020,1,apple remote desktop 3 10 managed systems,apple,299.0,apple remote desktop 3 desktop management software 10-client edition apple & mac software,,279.95
6021,0,sony acid pro 5,sony,399.95,sony acid music studio ( pc ),,69.99
6022,0,adobe indesign cs3 [ mac ],adobe,699.0,adobe cs3 design standard,,1243.99
6023,0,microsoft works suite 2006,microsoft,99.0,microsoft ( r ) project 2002,,329.99
6024,0,i copy dvd 's 2,me-too-software,49.99,i copy dvds 2 ultra edition,,29.9
6025,0,sony sound forge 9 boxed upgrade,sony media,232.05,sonicwall gms 1000 upgrade,,63074.12
6026,0,family tree maker 11.2 collector 's edition,encore,109.95,abacus aircraft collectors second edition,,17.55
6027,0,punch ! professional home design,punch ! software,89.99,punch software 35100 punch ! professional home design suite ( small box ),punch software,62.99
6028,0,instant immersion german deluxe 2.0,topics entertainment,39.99,topics entertainment instant play guitar deluxe v2 .0,,31.06
6029,0,diskeeper 2007 pro premier 10-lic pack,diskeeper corporation,1372.21,quicken ( r ) premier 2007,,79.99
6030,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe cs3 after effects,,1025.99
6031,1,quicken 2007 home & business,intuit,89.95,quicken home and business 2007 ( pc ) intuit,,89.99
6032,1,custom landdesigner 3d design 7.0,sierra on-line,,custom land designer 3d 7.0,,12.9
6033,1,i copy dvds 2 professional edition,me-too-software,69.99,i copydvds 2 professional edition,me-too-software,27.9
6034,0,palo alto business plan pro 2007,palo-alto-software,99.95,nolo quicken legal business pro 2007,,67.94
6035,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,microsoft windows xp home edition sp2 oem,,95.99
6036,0,apple logic pro 7.2 upgrade,apple,299.0,filemaker pro 8.5 advanced upgrade,,279.99
6037,0,adobe photoshop cs2 fundamental techniques by julieanne kost,software cinema,,adobe photoshop cs3 ( mac os x v. 10.4.8 ),,649.0
6038,1,corel snapfire plus [ ignite photo fun ],corel,39.99,corel corporation corel snapfire plus,,37.2
6039,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) project 2002,,329.99
6040,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft money 2007 home and business ( pc ),,89.99
6041,0,neuratron photoscore professional 4,sibelius-software-ltd .,199.99,punch software professional home design platinum version 10,,99.99
6042,0,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
6043,0,adobe fireworks cs3 [ mac ],adobe,299.0,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
6044,0,axis & allies collector 's edition,encore,19.99,encore software 11431 axis & allies collectors edition sb cs by hasbro,,17.97
6045,0,quickbooks credit card processing kit 3.0,intuit,39.95,quickbooks pro 2007 3 user,,409.52
6046,0,family tree maker 11.2 collector 's edition,encore,109.95,chatchecker family edition,,29.99
6047,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe cs3 design standard,,1243.99
6048,0,aquarium 3 in 1 collection limited edition for win/mac,encore software,19.99,aquarium 3-in-one limited edition ( win 95 98 me 2000 xp/mac 10.1 or higher ),,19.95
6049,0,middle school advantage 2008,encore,39.99,middle school success deluxe 2008 ( pc/mac ) topics,,49.99
6050,1,apple final cut express hd 3.5 ( mac ),apple computer,299.0,apple final cut express hd 3.5,,299.99
6051,0,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe cs3 web standard upgrade,,413.99
6052,0,avid liquid vs 7 software,avid technology,888.75,software,,621.99
6053,0,mavis beacon teaches typing 17 standard,encore software,19.99,broderbund mavis beacon teaches typing deluxe17,,36.99
6054,0,family tree maker version 16 collectors edition sb cs,encore software,99.99,family tree maker deluxe 11.2,,69.97
6055,0,quicken 2007 home & business,intuit,89.95,quicken ( r ) 2004 deluxe,,59.99
6056,0,learn to play keyboard ( jewel case ),alfred publishing,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
6057,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft ( r ) access 2007,,109.99
6058,0,delorme topo usa mapping software 6.0 east region,delorme,49.95,delorme mapping topo usa 6.0 west region,,43.36
6059,0,individual small business advantage deluxe 2006,individual,49.99,individual software pmm-bp6 business planmaker professional 2007 win 98 me 2000 xp,,33.97
6060,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 web premium academic,,479.99
6061,0,sat act and psat 2007 platinum,topics entertainment,58.5,ghostsurf ( tm ) 2007 platinum,,29.99
6062,0,microsoft outlook 2007,microsoft,109.95,microsoft 059-03871 molpc word sa,,111.78
6063,0,instant immersion italian platinum,topics entertainment,129.99,instant immers italian dlux 2 .,,36.11
6064,0,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,microsoft windows server 2003 client additional license for devices 5 pack ( 823930 ),,158.39
6065,0,sony vegas movie studio + dvd 8 platinum edition,sony media,129.95,pinnacle ( tm ) studio plus 10.5 titanium edition,,99.99
6066,0,microsoft visio standard 2007,microsoft,259.95,microsoft office visio standard 2007 upgrade ( pc ),,129.95
6067,0,adobe after effects cs3 upgrade,adobe,299.0,adobe acrobat v8 .0 professional for mac upgrade,,145.99
6068,0,microsoft data analyzer 2002,microsoft,179.0,microsoft office 2004 standard,,369.99
6069,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87
6070,0,instant immersion ingles audio deluxe,topics entertainment,,instant immers german dlux 2.0,,36.11
6071,0,sonicwall gms standard edition 10 node license,sonicwall,,goldmine ( r ) standard edition 6.7,,199.99
6072,0,global software smart steps 2nd grade windows macintosh ),global software,,global marketing partners art text belight software,,43.29
6073,0,registry mechanic by encore software,encore software,46.52,encore software 14111 jeopardy! deluxe,,17.97
6074,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,adobe premiere pro 2.0 software professional editing software,,848.95
6075,0,cisco ios enterprise services complete package cd28-esk9 = ),cisco systems enterprise,,firewall feature set complete package,,506.58
6076,0,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,instant immersion spanish 2.0 topics,,19.99
6077,0,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,quickbooks ( r ) pro 2007 edition 3-user,,499.99
6078,0,print shop 22 pro publisher deluxe,encore,99.99,printshop 20 pro publisher,,34.9
6079,1,weekly reader mastering elementary/middle school math learning,fogware publishing,19.99,fogware publishing weekly reader ls mastering elementary & middle school math,,16.93
6080,0,microsoft onenote 2007,microsoft,99.95,microsoft ( r ) money 2007 deluxe,,49.99
6081,0,3d home architect home design deluxe version 9,encore,29.99,encore software 10634 3d home architect home v. 8 by,,33.97
6082,1,coreldraw graphics suite x3 upgrade,corel,179.0,coreldraw graphics suite x3 upgrade ( win 98 me nt 2000 xp vista ),,179.0
6083,0,adobe premiere pro cs3,adobe,799.0,adobe photoshop cs3 for mac,,609.99
6084,0,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immersion italian audio ( audio book ),,19.95
6085,0,microsoft outlook 2007,microsoft,109.95,microsoft ( r ) works suite 2006,,99.99
6086,0,instant immersion translator deluxe 2.0,topics entertainment,49.99,instant immers japanese dlx 2 .,,36.11
6087,0,webroot spysweeper antispyware 3 user,webroot software,39.99,webroot spy sweeper spanish edition ( pc ),,29.99
6088,0,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immers german dlux 2.0,,36.11
6089,1,punch ! super home suite,punch ! software,49.99,punch software punch ! super home suite,,49.95
6090,0,adobe illustrator cs3 [ mac ],adobe,599.0,adobe dreamweaver cs3,,415.99
6091,0,adobe soundbooth cs3,adobe,199.0,adobe fireworks cs3,,309.99
6092,0,3d home architect landscape v. 8 by encore software,encore software,39.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99
6093,0,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
6094,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
6095,0,punch ! home design architectura series 18,punch ! software,129.99,encore inc 3d home architect landscape designer v 8.0,,25.49
6096,0,modeless liquid ledger personal finance software ( mac ),csdc,79.99,csdc liquid ledger personal finance modeless software,,71.01
6097,0,mcafee internet security suite 2007 3 users,mcafee,89.99,data protection security suite 2005,,59.9
6098,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
6099,0,sound forge audio studio 9,sony media,69.59,sony creative software sound forge audio studio v. 8.0 complete product,,55.29
6100,0,spongebob squarepants typing 2008 win/mac,encore software,19.95,encore software 12441 encore spongebob squarepants typing fun time management,,17.97
6101,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) frontpage 2002,,169.56
6102,0,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft windows xp home edition sp2 retail box,,199.99
6103,0,registry mechanic by encore software,encore software,46.52,encore software 11770 risk ii win 95 98,,7.69
6104,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,,1691.87
6105,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe cs3 design standard upsell,,934.99
6106,0,microsoft office & windows training,topics entertainment,29.99,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
6107,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
6108,0,ca brightstor arcserve backup r11 .5 for enterprise option for advantage ingres for,computer associates,,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34
6109,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,sibelius compass music composition teaching software music production software,sibelius-software-ltd .,119.95
6110,0,microsoft student with encarta premium 2008 dvd,microsoft,49.95,microsoft ( r ) office 2004 for mac student and teacher edition,,146.95
6111,1,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft 392-02322 ae frontpage 2003,,87.99
6112,0,quickbooks pro 2007 small business financial software,intuit,199.95,make finale 2007 software music production software,,429.95
6113,0,microsoft publisher 2007 version upgrade,microsoft,99.95,publisher 2007 upgrade microsoft 164-04052,,69.71
6114,0,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95
6115,0,microsoft oem 3pk xp home edition sp2 n09-01624 ),microsoft corporation,,microsoft windows xp professional edition ( upgrade ),,199.99
6116,0,cakewalk sonar 6 studio,cakewalk,369.0,cakewalk sonar home studio 6 software music production software,,99.0
6117,1,power production storyboard quick,power production,,power production storyboard quick 5 software for mac and windows animation software,,299.0
6118,0,quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,quickbooks ( r ) pro 2007,,179.99
6119,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft ( r ) windows vista ( tm ) home premium,,239.99
6120,0,adventure workshop preschool ( jewel case ),encore software,29.99,encore software 12421 adventure workshop 8 1st-3rd,,17.97
6121,0,phase one capture one le,phase one,,phase one capture-one pro dslr raw image editing software for macintosh & windows .,,399.95
6122,0,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,adobe cs3 master collection upsell from cs1,,2054.99
6123,0,millionaire sports edition ( jewel case ),disney interactive,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
6124,0,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,topics entertainment instant play guitar deluxe v2 .0,,31.06
6125,0,adobe after effects professional 7.0,adobe,999.0,adobe acrobat v8 .0 professional for mac upsell from std-pro,,145.99
6126,0,sibelius 4 professional edition,sibelius-software-ltd .,599.99,avid liquid 7.0 professional video editing software for windows professional editing software,,439.95
6127,0,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft onenote 2007 upgrade ( pc ),,79.95
6128,0,microsoft office 2004 professional ( mac ),microsoft,499.99,adobe after effects cs3 professional software for mac effects software,,998.95
6129,0,acrobat professional 8 mac upsell standard-professional,adobe,273.0,diskeeper 2007 professional,,46.95
6130,0,adobe photoshop cs3 [ mac ],adobe,649.0,adobe photoshop cs3 extended software full version for macintosh,,969.0
6131,0,microsoft word 2004 ( mac ),microsoft,229.99,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95
6132,0,quicken legal business pro 2007,nolo press,79.99,quicken ( r ) premier 2007,,79.99
6133,0,quickbooks pro 2007 small business financial software,intuit,199.95,intuit quickbooks premier professional services edition 2007 software win tax & finance software,,349.95
6134,0,dreamweaver cs3 9 mac ed 1u,adobe-education-box,199.0,adobe dreamweaver cs3 upgrade windows,,236.74
6135,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft ( r ) frontpage 2002,,169.56
6136,0,instant immersion german deluxe 2.0,topics entertainment,39.99,topics entertainment instant immersion italian 2.0,,17.55
6137,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) works suite 2006,,99.99
6138,0,microsoft virtual pc for mac 7.0 with windows xp home,microsoft,219.99,microsoft windows vista business full version,,249.95
6139,0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,adobe cs3 web premium,,1659.99
6140,1,perfect attorney premium,cosmi corporation,39.99,perfect attorney premium ( pc ) cosmi,,29.99
6141,0,punch ! home design architectural series 18,punch ! software,129.99,encore inc 3d home architect landscape design deluxe v 9.0,,25.49
6142,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe premiere pro cs3 upgrade,,308.99
6143,0,jumpstart 4th-6th grade v 2.0 b43,knowledge adventure,19.99,jumpstart advanced 1st grade knowledge adventure,,19.99
6144,0,logic express 7.2 upgrade from logic express 6,apple-computer - ( direct ),99.0,quark xpress 7 upgrade ( no returns ),,239.99
6145,0,apple mac os x tiger 10.4.6 family pack ( mac ),apple computer,199.0,apple iwork '06 family pack software apple & mac software,,99.0
6146,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
6147,1,punch ! master landscape & home design,punch ! software,59.99,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
6148,0,adobe acrobat standard 8.0,adobe,449.99,adobe acrobat v8 .0 professional for mac upgrade,,145.99
6149,0,microsoft windows xp professional full version with sp2,microsoft,299.99,avid liquid 7.0 professional video editing software for windows professional editing software,,439.95
6150,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft academic microsoft office project 2003 professional,,176.99
6151,1,crystal 3d impact ! pro 1.25 ( jewel case ),crystalgraphics,79.0,crystal-graphics crystal 3d impact ! pro animation software,,99.95
6152,0,norton internet security 2008 10 user,symantec,199.99,norton internet security ( v3 .0 ) mac symantec 10069614-in,,83.43
6153,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 design standard,,1243.99
6154,0,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,windows vista business sp microsoft 66j-00063,,272.38
6155,0,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),netmanage,,910523-002 rumba as/400 edition v. 7.2 upgrade package 1 processor tier p50 c,,20069.43
6156,0,microsoft mappoint 2006 standard edition,microsoft,299.0,ibm ( r ) viavoice ( r ) standard edition 10,,49.99
6157,0,webroot spysweeper antispyware 3 user,webroot software,39.99,webroot ( r ) spy sweeper ( tm ) 2006,,29.99
6158,0,microsoft works suite 2006,microsoft,99.0,microsoft office outlook 2007,,109.95
6159,1,the little mermaid/beauty and the beast,yamaha,34.95,phillip keveren disney 's the little mermaid/beauty and the beast,,23.59
6160,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 web premium upgrade,,517.99
6161,0,jumpstart advanced preschool v2 .0,knowledge adventure,19.99,jumpstart ( r ) advanced 1st grade,,19.99
6162,0,3d home architect home v. 8 by encore software,encore software,39.99,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
6163,0,microsoft licenses win svr 2003 device cal l/sa ( r1800144 ),microsoft licenses,74.59,microsoft excel 2007 ( pc ),,229.95
6164,0,adobe audition 2.0,adobe,349.0,adobe cs3 production premium,,1749.99
6165,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 web premium,,1659.99
6166,0,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,adobe ( r ) photoshop ( r ) cs windows full version,,590.92
6167,0,microsoft publisher 2007 version upgrade,microsoft,99.95,microsoft windows vista home basic upgrade ( pc ),,99.99
6168,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
6169,1,nero 7 ultra edition enhanced pc & home entrmnt soln,neso usa,99.99,nero nero 7 ultra edition enhanced cd/dvd burning software for windows authoring software,,79.99
6170,0,adobe premiere pro cs3,adobe,799.0,adobe cs3 production premium academic,,569.99
6171,0,adobe after effects professional 7.0,adobe,999.0,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95
6172,0,adobe after effects cs3,adobe,999.0,adobe software 22070152 after effects 6.5 pbupgrd,,507.0
6173,0,emedia guitar basics,emedia music,,emedia essential bass guitar dvd,,16.95
6174,0,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,adobe illustrator cs3 upgrade for mac,,206.99
6175,0,adobe creative suite cs3 production premium,adobe,1699.0,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
6176,0,emc retrospect 7.5 professional for windows upgrade,dantz,,emc insignia retrospect workgroup 6 upgrade,,162.99
6177,0,adobe dreamweaver cs3 [ mac ],adobe,399.0,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
6178,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft excel 2004 spreadsheet software mac apple & mac software,,228.95
6179,0,punch ! home design architectural series 18,punch ! software,129.99,punch software 41100 punch ! home design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,,112.97
6180,0,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,system mechanic 6 professional,,36.9
6181,0,scrabble complete ( jewel case ),encore,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
6182,1,instant immersion french deluxe 2.0,topics entertainment,49.99,instant immers french dlx 2,,27.57
6183,0,microsoft office excel 2007,microsoft,229.95,microsoft ( r ) money 2007 deluxe,,49.99
6184,0,microsoft visual studio professional w/msdn professional 2005 renewal,microsoft software,799.0,microsoft windows xp professional edition ( upgrade ),,199.99
6185,0,adobe creative suite cs3 web standard [ mac ],adobe,999.0,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
6186,1,black & white platinum pack ( mac ),feral interactive,29.99,feral interactive limited black & white platinum pack,,27.37
6187,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,total training for adobe creative suite 3 design premium,,279.95
6188,0,cluefinders 3rd grade adventures : mystery of mathra,the learning company,24.99,cluefinders 3rd grade adventures : mystery of mathra,,10.95
6189,0,microsoft licenses word mac 10.0 eng govt ( d4800369 ),microsoft licenses,349.83,microsoft word 2007 upgrade ( pc ),,109.95
6190,1,apple remote desktop 3 unlim managed systems,apple,499.0,apple remote desktop 3 unlimited client edition mac apple & mac software,,498.95
6191,0,ulead videostudio 11 plus,corel,129.99,studio plus version 11,pinnacle systems,90.99
6192,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft onenote 2007 ( pc ),,99.95
6193,0,mavis beacon teaches typing deluxe 16,broderbund,39.99,encore software 10076 mavis beacon typing 17 standardby broderbund,,17.97
6194,0,prosoft tunetech for ipod ( mac ),prosoft engineering,74.99,prosoft 27100 tunetech for ipod by prosoft 0794038271005,,51.11
6195,1,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software 85100 punch!master landscape pro v10 and home design,,59.97
6196,0,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74,10759354 symantec backup exec 11d for windows small business server agent for windows sys,,260.63
6197,0,microsoft office & windows training,topics entertainment,29.99,microsoft office accounting professional 2007 ( pc ),,229.95
6198,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe cs3 design premium upgrade,,619.99
6199,1,apple remote desktop 3 10 managed systems,apple,299.0,apple remote desktop 3 ( 10 managed systems ),,299.99
6200,0,instant immersion japanese 2.0,topics entertainment,19.99,instant immersion 33 languages,topics entertainment,43.99
6201,0,varmint hunter ( jewel case ),encore,9.99,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ),,9.59
6202,0,age of empires iii : the warchiefs expansion pack ( mac ),destineer,34.95,the sims : hot date expansion pack,,19.87
6203,0,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,adobe production premium cs3 software suite for windows professional editing software,,1698.95
6204,1,aquarium 3 in 1 collection limited edition for win/mac,encore software,19.99,encore software 10123 aquarium 3-in-one limited edition ( eurpac ) win 95 98 me 2000 xp,,18.97
6205,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
6206,1,norton internet security 2008 10 user,symantec,199.99,norton internet security 2008 10 user,,199.99
6207,0,microsoft word 2004 upgrade ( mac ),microsoft,109.99,microsoft ( r ) project standard 2007,,349.95
6208,0,the printshop 20,broderbund,29.99,the print shop ( r ) elements : labels logos & more,,19.99
6209,0,the print shop 22 sb cs by the print shop,encore software,,the print shop ( r ) elements : labels logos & more,,19.99
6210,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 86100 prof home design platinum v10 sb win 98 me nt 2000 xp,,84.97
6211,0,math missions : the amazing arcade adventure grades 3-5,scholastic,19.99,math missions : the amazing arcade adventure ( grades 3-5 ),,12.95
6212,0,quickbooks point-of-sale basic 6.0,intuit,799.95,quickbooks ( r ),,199.99
6213,0,microsoft office & windows training,topics entertainment,29.99,office mac 2004 microsoft 731-01002,,331.77
6214,0,adobe fireworks cs3 [ mac ],adobe,299.0,adobe cs3 web premium,,1659.99
6215,0,panda internet security 2007 3-user,panda software,69.95,mcafee internet security 7.0,,69.99
6216,0,vcomm system suite professional 7,avanquest,49.95,systemsuite 6 ( tm ) professional mini,,49.99
6217,0,microsoft office & windows training professional,topics entertainment,49.95,microsoft office and windows training ( win 98 me nt 2000 xp ),,29.95
6218,1,sales skills 2.0 ages 10 +,victory multimedia,19.95,simply magazine sales skills,,3.1
6219,0,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,1-57408-058-x suretrak project manager v. 3.0 complete package 1 user cd win,,436.71
6220,0,sibelius 5 educational edition,sibelius-software-ltd .,329.0,steinberg software halion symphonic orchestra educational edition,,545.51
6221,0,microsoft onenote 2007,microsoft,99.95,microsoft microsoft office 2004 software suite mac education apple & mac software,,148.95
6222,1,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft,39.95,grisoft avg anti-virus & anti-spyware,,32.29
6223,0,adobe creative suite cs3 web premium upgrade [ mac ],adobe,499.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
6224,0,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
6225,1,the logo creator ( mac ),laughing bird,39.99,laughingbird the logo creator,,34.99
6226,0,learning quickbooks 2007,intuit,39.95,quickbooks ( r ) premier : contractor edition 2007,,399.99
6227,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft onenote 2007 ( pc ),,99.95
6228,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft windows vista business full version,,249.95
6229,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,38039926 adobe fireworks cs3 complete package 1 user cd mac universal english,,322.08
6230,0,instant immersion italian platinum,topics entertainment,129.99,instant immersion japanese 2.0,,22.43
6231,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe dreamweaver cs3 complete package 1 user academic cd windows,,189.0
6232,0,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95
6233,0,emc retrospect 7.5 svr 1-client windows,dantz,249.0,retrospect 7.5 prof win upg only pz24a0075,emc,54.68
6234,0,norton internet security 2008 10 user,symantec,199.99,intego inc internet security barrier x4 antispam edition,,71.75
6235,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design standard upgrade windows,,413.99
6236,0,adobe cs3 design standard macosx dvd,adobe,399.0,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,,424.74
6237,0,cluefinders 3rd grade adventures : mystery of mathra,the learning company,24.99,math missions : the amazing arcade adventure ( grades 3-5 ),,12.95
6238,0,instant architect design suite,imsi design,29.99,encore inc 3d home architect home design deluxe version 9,,25.49
6239,0,jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,knowledge adventure inc. jumpstart advanced preschool v2 .0,,16.93
6240,0,microsoft works suite 2006,microsoft,99.0,microsoft money 2007 premium ( pc ),,79.99
6241,0,adobe flash pro cs3 [ mac ],adobe,699.0,adobe cs3 master collection,,2499.99
6242,0,emc retrospect 7.5 disk to disk windows,dantz,,retrospect 7.5 prof win upg only pz24a0075,emc,54.68
6243,0,cakewalk sonar 6 studio,cakewalk,369.0,cakewalk sonar home studio 6 xl software music production software,,159.0
6244,1,sony acid pro 6 professional music workstation,sony-pictures-digital-entertainment,499.95,sony media software acid pro 6 software music production software,sony-pictures-digital-entertainment,299.95
6245,0,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
6246,0,microsoft asp net web matrix,microsoft,30.0,microsoft windows vista ultimate upgrade,,239.95
6247,0,hoyle board games,encore,9.99,freeverse software 4015 big bang board games,freeverse software,18.99
6248,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,633808390006 wasp mobileasset desktop edition complete package 1 user 1 device win pa,,398.92
6249,0,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,vbc-00002 microsoft softgrid for terminal services v. 4.1 license 20 user cals -,,419.8
6250,0,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,storageworks secure path 3.0 d for hp-ux workgroup edition 50 licenses,,68402.75
6251,0,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft windows xp home edition sp2 retail box,,199.99
6252,0,land before time : kindergarten,brighter-minds-media-inc .,9.99,the land before time : preschool adventure,brighter-minds-media-inc .,12.9
6253,0,panda internet security 2007 3-user,panda software,69.95,intego inc internet security barrier x4 antispam edition,,71.75
6254,0,punch ! professional home design suite,punch ! software,69.99,resumemaker ( r ) professional ultimate,,39.99
6255,0,3d home architect landscape v. 8 by encore software,encore software,39.99,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99
6256,1,city of heroes good vs. evil edition,nc soft,29.99,nc interactive inc city of heroes : good vs. evil edition,,29.84
6257,0,adobe indesign cs3 [ mac ],adobe,699.0,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
6258,0,the print shop 22 sb cs by the print shop,encore software,,10731 the print shop 22 pro publisher deluxe complete package 1 user win,,84.13
6259,0,symc backup exec sbs aws 11d win sbs agent for windows systems,symantec,447.74,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34
6260,0,adobe fireworks cs3 [ mac ],adobe,299.0,adobe cs3 master collection,,2499.99
6261,0,calendar creator platinum sb cs by riverdeep,encore software,29.99,calendar creator 10,,30.92
