id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
6423,1,review of web caching and replication by michael rabinovich and oliver spatscheck . addison wesley 2002,"qiang wang , brian d. davison",sigmod record,2003,review of web caching and replication by michael rabinovich and oliver spatscheck . addison wesley 2002 .,"qiang wang , brian d. davison",acm sigmod record,2003
6424,0,guest editorial,malcolm p. atkinson,vldb j.,2000,guest editorial,alon y. halevy,the vldb journal -- the international journal on very large data bases,2002
6425,1,information retrieval from an incomplete data cube,curtis e. dyreson,vldb,1996,information retrieval from an incomplete data cube,curtis e. dyreson,very large data bases,1996
6426,0,temporal conditions and integrity constraints in active database systems,"ouri wolfson , a. prasad sistla",sigmod conference,1995,integrating triggers and declarative constraints in sql database sytems,"roberta cochrane , hamid pirahesh , nelson mendon &#231; a mattos",very large data bases,1996
6427,0,acm multimedia '94 conference workshop on multimedia database management systems,"p. bruce berra , bhavani m. thuraisingham , kingsley c. nwosu",sigmod record,1995,open object database management systems,jos &#233; a. blakeley,international conference on management of data,1994
6428,0,from the guest editors - special section on data management issues in mobile computing,"margaret h. dunham , abdelsalam helal",sigmod record,1995,data management issues in electronic commerce,m. tamer &#214; zsu,international conference on management of data,1999
6429,0,metu interoperable database system,"ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar",sigmod record,1995,parallel database systems 101,jim gray,international conference on management of data,1995
6430,0,reminiscences on influential papers,"per-åke larson , luis gravano , stefano ceri , leonid libkin , tova milo , kenneth a. ross",sigmod record,2001,reminiscences on influential papers,"kenneth a. ross , theodore johnson , richard thomas snodgrass",acm sigmod record,2002
6431,0,the mariposa distributed database management system,jeff sidell,sigmod record,1996,anatomy of a native xml base management system,"t. fiebig , s. helmer , c.-c . kanne , g. moerkotte , j. neumann , r. schiele , t. westmann",the vldb journal -- the international journal on very large data bases,2002
6432,0,online query processing,"peter j. haas , joseph m. hellerstein",sigmod conference,2001,low-cost compensation-based query processing,"&#216; ystein gr &#248; vlen , svein-olaf hvasshovd , &#216; ystein torbj &#248; rnsen",very large data bases,1998
6433,0,watermarking relational databases,"rakesh agrawal , jerry kiernan",vldb,2002,peerdb : peering into personal databases,"beng chin ooi , kian-lee tan , aoying zhou , chin hong goh , yingguang li , chu yee liau , bo ling , wee siong ng , yanfeng shu , xiaoyu wang , ming zhang",international conference on management of data,2003
6434,1,approximate similarity retrieval with m-trees,"fausto rabitti , giuseppe amato , pavel zezula , pasquale savino",vldb j.,1998,approximate similarity retrieval with m-trees,"pavel zezula , pasquale savino , giuseppe amato , fausto rabitti",the vldb journal -- the international journal on very large data bases,1998
6435,0,congressional samples for approximate answering of group-by queries,"viswanath poosala , swarup acharya , phillip b. gibbons",sigmod conference,2000,"a robust , optimization-based approach for approximate answering of aggregate queries","surajit chaudhuri , gautam das , vivek narasayya",international conference on management of data,2001
6436,1,complex relationships and knowledge discovery support in the infoquilt system,"amit p. sheth , sanjeev thacker , shuchi patel",vldb j.,2003,complex relationships and knowledge discovery support in the infoquilt system,"a. sheth , s. thacker , s. patel",the vldb journal -- the international journal on very large data bases,2003
6437,1,dbxplorer : enabling keyword search over relational databases,"gautam das , sanjay agrawal , surajit chaudhuri",sigmod conference,2002,dbxplorer : enabling keyword search over relational databases,"sanjay agrawal , surajit chaudhuri , gautam das",international conference on management of data,2002
6438,0,reminiscences on influential papers,"s. sudarshan , charu c. aggarwal , mihalis yannakakis , alfons kemper , kenneth a. ross , sunita sarawagi",sigmod record,2000,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2001
6439,1,high level indexing of user-defined types,"brian t. tran , jyh-herng chow , michelle jou , jean grandbois , yun wang , you-chin fuh , weidong chen , nelson mendonça mattos",vldb,1999,high level indexing of user-defined types,"weidong chen , jyh-herng chow , you-chin fuh , jean grandbois , michelle jou , nelson mendon &#231; a mattos , brian t. tran , yun wang",very large data bases,1999
6440,0,information director 's message,alberto o. mendelzon,sigmod record,2000,treasurer 's message,joachim hammer,acm sigmod record,2002
6441,0,proximity search in databases,"narayanan shivakumar , hector garcia-molina , roy goldman , suresh venkatasubramanian",vldb,1998,metadata in video databases,"ramesh jain , arun hampapur",acm sigmod record,1994
6442,0,on supporting containment queries in relational database management systems,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",sigmod conference,2001,query optimization in compressed database systems,"zhiyuan chen , johannes gehrke , flip korn",international conference on management of data,2001
6443,0,data mining : practical machine learning tools and techniques - book review,james geller,sigmod record,2002,data mining : concepts and techniques by jiawei han and micheline kamber,"fernando berzal , nicolf &#225; s mat &#237; n",acm sigmod record,2002
6444,0,real-time index concurrency control,"s. seshadri , jayant r. haritsa",sigmod record,1996,value-cognizant speculative concurrency control,"azer bestavros , spyridon braoudakis",very large data bases,1995
6445,0,query processing for high-volume xml message brokering,"michael j. franklin , yanlei diao",vldb,2003,sequence query processing,"praveen seshadri , miron livny , raghu ramakrishnan",international conference on management of data,1994
6446,0,semantic and pedagogic interoperability mechanisms in the ariadne educational repository,"erik duval , eddy forte , kris cardinaels , koen hendrikx , florence haenni , maria wentland forte , florence simillion , ken warkentyne , e. vervaet",sigmod record,1999,semantic interoperability in global information systems,"a. m. ouksel , a. sheth",acm sigmod record,1999
6447,0,fast algorithms for mining association rules in large databases,"ramakrishnan srikant , rakesh agrawal",vldb,1994,an efficient algorithm for mining association rules in large databases,"ashoka savasere , edward omiecinski , shamkant b. navathe",very large data bases,1995
6448,0,multi-dimensional substring selectivity estimation,"divesh srivastava , olga kapitskaia , raymond t. ng , h. v. jagadish",vldb,1999,adaptive selectivity estimation using query feedback,"chungmin melvin chen , nick roussopoulos",international conference on management of data,1994
6449,0,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"hanan samet , aya soffer",vldb j.,1998,mpeg-7 and multimedia database systems,harald kosch,acm sigmod record,2002
6450,1,the mariposa distributed database management system,jeff sidell,sigmod record,1996,the mariposa distributed database management system,jeff sidell,acm sigmod record,1996
6451,1,histogram-based approximation of set-valued query-answers,"viswanath poosala , yannis e. ioannidis",vldb,1999,histogram-based approximation of set-valued query-answers,"yannis e. ioannidis , viswanath poosala",very large data bases,1999
6452,0,congressional samples for approximate answering of group-by queries,"viswanath poosala , swarup acharya , phillip b. gibbons",sigmod conference,2000,new sampling-based summary statistics for improving approximate query answers,"phillip b. gibbons , yossi matias",international conference on management of data,1998
6453,1,an annotated bibliography on active databases,"johann christoph freytag , ulrike jaeger",sigmod record,1995,an annotated bibliography on active databases ( short version ),"ulrike jaeger , johann christoph freytag",acm sigmod record,1995
6454,0,incremental maintenance for materialized views over semistructured data,"vasilis vassalos , janet l. wiener , michael rys , serge abiteboul , jason mchugh",vldb,1998,incremental maintenance of externally materialized views,"martin staudt , matthias jarke",very large data bases,1996
6455,1,the ecrc multi database system,"heribert schütz , willem jonker",sigmod conference,1995,the ecrc multi database system,"willem jonker , heribert sch &#252; tz",international conference on management of data,1995
6456,0,managing intervals efficiently in object-relational databases,"thomas seidl , marco pötke , hans-peter kriegel",vldb,2000,a system for watermarking relational databases,"rakesh agrawal , peter j. haas , jerry kiernan",international conference on management of data,2003
6457,0,query optimization in the presence of limited access patterns,"dan suciu , ioana manolescu , daniela florescu , alon y. levy",sigmod conference,1999,computing complete answers to queries in the presence of limited access patterns,chen li,the vldb journal -- the international journal on very large data bases,2003
6458,0,guest editor 's introduction,asuman dogac,sigmod record,2002,guest editorial,matthias jarke,the vldb journal -- the international journal on very large data bases,1998
6459,0,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system","zhao-hui tang , fei sha , georges gardarin",vldb,1996,odefs : a file system interface to an object-oriented database,"narain h. gehani , h. v. jagadish , william d. roome",very large data bases,1994
6460,0,automation in information extraction and data integration,sunita sarawagi,vldb,2002,capturing both types and constraints in data integration,"michael benedikt , chee-yong chan , wenfei fan , juliana freire , rajeev rastogi",international conference on management of data,2003
6461,0,effective timestamping in databases,"christian s. jensen , kristian torp , richard t. snodgrass",vldb j.,2000,indexing multimedia databases,christos faloutsos,international conference on management of data,1995
6462,0,snakes and sandwiches : optimal clustering strategies for a data warehouse,"laks v. s. lakshmanan , divesh srivastava , h. v. jagadish",sigmod conference,1999,incremental clustering for mining in a data warehousing environment,"martin ester , hans-peter kriegel , j &#246; rg sander , michael wimmer , xiaowei xu",very large data bases,1998
6463,0,energy and rate based mac protocol for wireless sensor networks,"ramaraju kalidindi , vijay kumar , rajgopal kannan , s. sitharama iyengar",sigmod record,2003,bluetooth-based sensor networks,"philippe bonnet , allan beaufour , mads bondo dydensborg , martin leopold",acm sigmod record,2003
6464,0,xperanto : middleware for publishing object-relational data as xml documents,"michael j. carey , subbu n. subramanian , eugene j. shekita , jerry kiernan , jayavel shanmugasundaram",vldb,2000,silkroute : a framework for publishing relational data in xml,"mary fern &#225; ndez , yana kadiyska , dan suciu , atsuyuki morishima , wang-chiew tan",acm transactions on database systems ( tods ),2002
6465,0,database techniques for the world-wide web : a survey,"daniela florescu , alberto o. mendelzon , alon y. levy",sigmod record,1998,carnot and infosleuth : database technology and the world wide web,"d. woelk , b. bohrer , n. jacobs , k. ong , c. tomlinson , c. unnikrishnan",international conference on management of data,1995
6466,0,"the glue-nail deductive database system : design , implementation , and evaluation","geoffrey phipps , marcia a. derr , shinichi morishita",vldb j.,1994,temporal database system implementations,michael h. b &#246; hlen,acm sigmod record,1995
6467,1,"information , communication , and money : for what can we charge and how can we meter it ?","henry f. korth , stephen blott , abraham silberschatz",vldb,1998,"information , communication , and money : for what can we charge and how can we meter it ?","stephen blott , henry f. korth , abraham silberschatz",very large data bases,1998
6468,0,temporal conditions and integrity constraints in active database systems,"ouri wolfson , a. prasad sistla",sigmod conference,1995,the aditi deductive database system,"jayen vaghani , kotagiri ramamohanarao , david b. kemp , zoltan somogyi , peter j. stuckey , tim s. leask , james harland",the vldb journal -- the international journal on very large data bases,1994
6469,0,multiway spatial joins,"dimitris papadias , nikos mamoulis",acm trans . database syst .,2001,size separation spatial join,"nick koudas , kenneth c. sevcik",international conference on management of data,1997
6470,0,the trigs active object-oriented database system - an overview,"gerti kappel , werner retschitzegger",sigmod record,1998,exact : an extensible approach to active object-oriented databases,"oscar d &#237; az , arturo jaime",the vldb journal -- the international journal on very large data bases,1997
6471,0,pc database systems - present and future,philip a. bernstein,vldb,1994,performance of future database systems : bottlenecks and bonananzas,chaitanya k. baru,very large data bases,1996
6472,0,views in a large-scale xml repository,"vincent aguilera , dan vodislav , pierangelo veltri , sophie cluet , tova milo",vldb j.,2002,views in a large scale xml repository,"sophie cluet , pierangelo veltri , dan vodislav",very large data bases,2001
6473,0,approximate query processing using wavelets,"kyuseok shim , kaushik chakrabarti , minos n. garofalakis , rajeev rastogi",vldb,2000,similarity query processing using disk arrays,"apostolos n. papadopoulos , yannis manolopoulos",international conference on management of data,1998
6474,0,distributed query evaluation on semistructured data,dan suciu,acm trans . database syst .,2002,management of semistructured data,dan suciu,acm sigmod record,1997
6475,0,combi-operator : database support for data mining applications,"wolfgang lehner , alexander hinneburg , dirk habich",vldb,2003,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002
6476,0,the oracle warehouse,gary hallmark,vldb,1995,concurrency in the data warehouse,richard taylor,very large data bases,2000
6477,0,data mining techniques,jiawei han,sigmod conference,1996,query processing techniques for arrays,"arunprasad p. marathe , kenneth salem",international conference on management of data,1999
6478,0,semint : a system prototype for semantic integration in heterogeneous databases,"wen-syan li , chris clifton",sigmod conference,1995,quality-driven integration of heterogenous information systems,"felix naumann , ulf leser , johann christoph freytag",very large data bases,1999
6479,1,identifying representative trends in massive time series data sets using sketches,"s. muthukrishnan , nick koudas , piotr indyk",vldb,2000,identifying representative trends in massive time series data sets using sketches,"piotr indyk , nick koudas , s. muthukrishnan",very large data bases,2000
6480,0,book review column,karl aberer,sigmod record,2002,book review column,karl aberer,acm sigmod record,2003
6481,0,information systems research at george mason university,"sushil jajodia , amihai motro , edgar h. sibley , alexander brodsky , larry kerschberg , xiaoyang sean wang , daniel barbará",sigmod record,1997,research in information managment at dublin city university,"mark roantree , alan f. smeaton",acm sigmod record,2002
6482,0,report from the nsf workshop on workflow and process automation in information systems,"dimitrios georgakopoulos , stef joosten , marek rusinkiewicz , alexander l. wolf , walt scacchi , amit p. sheth , jack c. wileden",sigmod record,1996,research and practice in federated information systems,"w. hasselbring , w.-j . van den heuvel , g. j. houben , r.-d . kutsche , b. rieger , m. roantree , k. subieta",acm sigmod record,2000
6483,0,a template model for multidimensional inter-transactional association rules,"jeffrey xu yu , hongjun lu , ling feng , jiawei han",vldb j.,2002,data mining with optimized two-dimensional association rules,"takeshi fukuda , yasuhiko morimoto , shimichi morishita , takeshi tokuyama",acm transactions on database systems ( tods ),2001
6484,1,"the hb-pi-tree : a multi-attribute index supporting concurrency , recovery and node consolidation","betty salzberg , david b. lomet , georgios evangelidis",vldb j.,1997,"the hb $ ^ \ \ pi $ - tree : a multi-attribute index supporting concurrency , recovery and node consolidation","georgios evangelidis , david lomet , betty salzberg",the vldb journal -- the international journal on very large data bases,1997
6485,0,selectivity estimation in spatial databases,"viswanath poosala , sridhar ramaswamy , swarup acharya",sigmod conference,1999,effective timestamping in databases,"kristian torp , christian s. jensen , richard thomas snodgrass",the vldb journal -- the international journal on very large data bases,2000
6486,0,tutorial : application servers and associated technologies,c. mohan,sigmod conference,2002,tutorial on storage technology : raid and beyond,garth a. gibson,international conference on management of data,1995
6487,0,semantic b2b integration,christoph bussler,sigmod conference,2001,semantic integration of semistructured and structured data sources,"s. bergamaschi , s. castano , m. vincini",acm sigmod record,1999
6488,0,database research at the university of illinois at urbana-champaign,"chengxiang zhai , marianne winslett , yuanyuan zhou , kevin chen-chuan chang , jiawei han , anhai doan",sigmod record,2002,the database group at university of hagen,"gunter schlageter , thomas berkel , eberhard heuel , silke mittrach , andreas scherer , wolfgang wilkes",acm sigmod record,1995
6489,0,rolex : relational on-line exchange with xml,"pradeep shenoy , xin dong , henry f. korth , philip bohannon , p. p. s. narayan , chengkai li , sumit ganguly",sigmod conference,2003,agora : living with xml and relational,"ioana manolescu , daniela florescu , donald kossmann , florian xhumari , dan olteanu",very large data bases,2000
6490,0,supporting periodic authorizations and temporal reasoning in database access control,"elena ferrari , pierangela samarati , claudio bettini , elisa bertino",vldb,1996,an access control model supporting periodicity constraints and temporal reasoning,"elisa bertino , claudio bettini , elena ferrari , pierangela samarati",acm transactions on database systems ( tods ),1998
6491,0,probabilistic optimization of top n queries,"donko donjerkovic , raghu ramakrishnan",vldb,1999,optimization of dynamic query evaluation plans,"richard l. cole , goetz graefe",international conference on management of data,1994
6492,0,filtering algorithms and implementation for very fast publish/subscribe,"kenneth a. ross , françoise fabret , françois llirbat , joão pereira , hans-arno jacobsen , dennis shasha",sigmod conference,2001,design and implementation of a genetic-based algorithm for data mining,sunil choenni,very large data bases,2000
6493,0,demonstration : enabling scalable online personalization on the web,"debra e. vandermeer , krithi ramamritham , anindya datta , kaushik dutta , helen m. thomas",vldb,2000,an architecture to support scalable online personalization on the web,"anindya datta , kaushik dutta , debra vandermeer , krithi ramamritham , shamkant b. navathe",the vldb journal -- the international journal on very large data bases,2001
6494,0,smooth - a distributed multimedia database system,"christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner",vldb,2001,the mariposa distributed database management system,jeff sidell,acm sigmod record,1996
6495,0,editor 's notes,arie segev,sigmod record,1994,editorial,richard snodgrass,acm transactions on database systems ( tods ),2001
6496,0,emergent semantics and the multimedia semantic web,"william i. grosky , farshad fotouhi , d. v. sreenath",sigmod record,2002,managing multiple and distributed ontologies on the semantic web,"a. maedche , b. motik , l. stojanovic",the vldb journal -- the international journal on very large data bases,2003
6497,0,standards in practice,"jim melton , andrew eisenberg",sigmod record,1998,distributed transactions in practice,"prabhu ram , lyman do , pamela drew",acm sigmod record,1999
6498,0,research issues in federated database systems : report of efdbs '97 workshop,"fèlix saltor , mark roantree , mark w. w. vermeer , wilhelm hasselbring , martin schönhoff , markus strässler , barry eaglestone , stefan conrad",sigmod record,1997,research issues in databases for arcs : active rapidly changing data systems,anindya datta,acm sigmod record,1994
6499,0,database management systems and the internet,susan malaika,vldb,1996,open object database management systems,jos &#233; a. blakeley,international conference on management of data,1994
6500,0,adaptive filters for continuous queries over distributed data streams,"jennifer widom , chris olston , jing jiang",sigmod conference,2003,psoup : a system for streaming queries over streaming data,"sirish chandrasekaran , michael j. franklin",the vldb journal -- the international journal on very large data bases,2003
6501,0,the database group at university of hagen ( fernuniversitaet ),"silke mittrach , gunter schlageter , thomas berkel , andreas scherer , eberhard heuel , wolfgang wilkes",sigmod record,1995,research in database engineering at the university of namur,jean-luc hainaut,acm sigmod record,2003
6502,0,belief reasoning in mls deductive databases,hasan m. jamil,sigmod conference,1999,some issues in design of distributed deductive databases,"mukesh k. mohania , nandlal l. sarda",very large data bases,1994
6503,1,type-safe relaxing of schema consistency rules for flexible modeling in oodbms,"marie-jo bellosta , eric amiel , eric simon , eric dujardin",vldb j.,1996,type-safe relaxing of schema consistency rules for flexible modelling in oodbms,"eric amiel , marie-jo bellosta , eric dujardin , eric simon",the vldb journal -- the international journal on very large data bases,1996
6504,0,describing semistructured data,luca cardelli,sigmod record,2001,qursed : querying and reporting semistructured data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",international conference on management of data,2002
6505,0,rate-based query optimization for streaming information sources,"jeffrey f. naughton , stratis viglas",sigmod conference,2002,query optimization for xml,"jason mchugh , jennifer widom",very large data bases,1999
6506,0,open object database management systems,josé a. blakeley,sigmod conference,1994,the araneus web-based management system,"g. mecca , p. atzeni , a. masci , g. sindoni , p. merialdo",international conference on management of data,1998
6507,0,an effective hash based algorithm for mining association rules,"ming-syan chen , philip s. yu , jong soo park",sigmod conference,1995,fast algorithms for mining association rules in large databases,"rakesh agrawal , ramakrishnan srikant",very large data bases,1994
6508,0,bringing order to query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",sigmod record,2002,query processing and optimization in oracle rdb,"gennady antoshenkov , mohamed ziauddin",the vldb journal -- the international journal on very large data bases,1996
6509,0,sequence query processing,"raghu ramakrishnan , miron livny , praveen seshadri",sigmod conference,1994,eddies : continuously adaptive query processing,"ron avnur , joseph m. hellerstein",international conference on management of data,2000
6510,0,a cost model for clustered object-oriented databases,"zhao-hui tang , jean-robert gruser , georges gardarin",vldb,1995,erratum-a database model for object dynamics,"m. p. papazoglou , b. j. kr &#228; mer",the vldb journal -- the international journal on very large data bases,1997
6511,0,mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995,beyond market baskets : generalizing association rules to correlations,"sergey brin , rajeev motwani , craig silverstein",international conference on management of data,1997
6512,1,dynamic maintenance of data distribution for selectivity estimation,"kyu-young whang , gio wiederhold , sang-wook kim",vldb j.,1994,dynamic maintenance of data distribution for selectivity estimation,"kyu young whang , sang wook kim , gio wiederhold",the vldb journal -- the international journal on very large data bases,1994
6513,0,promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",the vldb journal -- the international journal on very large data bases,2000
6514,0,automation in information extraction and data integration,sunita sarawagi,vldb,2002,a case-based approach to information integration,"maurizio panti , luca spalazzi , alberto giretti",very large data bases,2000
6515,0,mosaico - a system for conceptual modeling and rapid prototyping of object-oriented database application,"m. toiati , michele missikoff",sigmod conference,1994,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994
6516,1,data mining on an oltp system ( nearly ) for free,"erik riedel , gregory r. ganger , david nagle , christos faloutsos",sigmod conference,2000,data mining on an oltp system ( nearly ) for free,"erik riedel , christos faloutsos , gregory r. ganger , david f. nagle",international conference on management of data,2000
6517,1,"information translation , mediation , and mosaic-based browsing in the tsimmis system","yannis papakonstantinou , joachim hammer , jennifer widom , jeffrey d. ullman , hector garcia-molina , kelly ireland",sigmod conference,1995,"information translation , mediation , and mosaic-based browsing in the tsimmis system","joachim hammer , h &#233; ctor garc &#237; a-molina , kelly ireland , yannis papakonstantinou , jeffrey ullman , jennifer widom",international conference on management of data,1995
6518,0,maintenance of data cubes and summary tables in a warehouse,"inderpal singh mumick , dallan quass , barinderpal singh mumick",sigmod conference,1997,expiring data in a warehouse,"hector garcia-molina , wilburt labio , jun yang",very large data bases,1998
6519,0,the oasis multidatabase prototype,"john murphy , mark roantree , wilhelm hasselbring",sigmod record,1999,the myriad federated database prototype,"s.-y . hwang , e.-p . lim , h.-r . yang , s. musukula , k. mediratta , m. ganesh , d. clements , j. stenoien , j. srivastava",international conference on management of data,1994
6520,0,a language based multidatabase system,"konrad schwarz , eva kühn , thomas tschernko",sigmod conference,1994,metu interoperable database system,"asuman dogac , ugur halici , ebru kilic , gokhan ozhan , fatma ozcan , sena nural , cevdet dengi , sema mancuhan , budak arpinar , pinar koksal , cem evrendilek",international conference on management of data,1996
6521,0,exact : an extensible approach to active object-oriented databases,"arturo jaime , oscar díaz",vldb j.,1997,the hcc-tree : an efficient index structure for object oriented databases,"b. sreenath , s. seshadri",very large data bases,1994
6522,1,redo recovery after system crashes,"mark r. tuttle , david b. lomet",vldb,1995,redo recovery after system crashes,"david b. lomet , mark r. tuttle",very large data bases,1995
6523,0,dynamic maintenance of data distribution for selectivity estimation,"kyu-young whang , gio wiederhold , sang-wook kim",vldb j.,1994,selectivity estimation without the attribute value independence assumption,"viswanath poosala , yannis e. ioannidis",very large data bases,1997
6524,0,vqbd : exploring semistructured data,"jihwang yeo , sudarshan s. chawathe , thomas baby",sigmod conference,2001,qursed : querying and reporting semistructured data,"yannis papakonstantinou , michalis petropoulos , vasilis vassalos",international conference on management of data,2002
6525,0,query unnesting in object-oriented databases,leonidas fegaras,sigmod conference,1998,opt + + : an object-oriented implementation for extensible database query optimization,"navin kabra , david j. dewitt",the vldb journal -- the international journal on very large data bases,1999
6526,1,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,terence critchlow,sigmod record,2001,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,terence critchlow,acm sigmod record,2001
6527,1,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey,"alexander s. szalay , donald r. slutz , ani thakar , jim gray , peter z. kunszt",sigmod conference,2000,designing and mining multi-terabyte astronomy archives : the sloan digital sky survey,"alexander s. szalay , peter z. kunszt , ani thakar , jim gray , don slutz , robert j. brunner",international conference on management of data,2000
6528,1,database graph views : a practical model to manage persistent graphs,"alejandro gutiérrez , philippe pucheral , jean-marc thévenin , hermann steffen",vldb,1994,database graph views : a practical model to manage persistent graphs,"alejandro guti &#233; rrez , philippe pucheral , hermann steffen , jean-marc th &#233; venin",very large data bases,1994
6529,0,temporal aggregation in active database rules,"iakovos motakis , carlo zaniolo",sigmod conference,1997,coalescing in temporal databases,"michael h. b &#246; hlen , richard thomas snodgrass , michael d. soo",very large data bases,1996
6530,0,querying multiple features of groups in relational databases,"damianos chatziantoniou , kenneth a. ross",vldb,1996,extraction of object-oriented structures from existing relational databases,"shekar ramanathan , julia hodges",acm sigmod record,1997
6531,0,a taxonomy for secure object-oriented databases,"sebastiaan h. von solms , martin s. olivier",acm trans . database syst .,1994,metu object-oriented dbms,"asuman dogac , budak arpinar , cem evrendilek , cetin ozkan , ilker altintas , ilker durusoy , mehmet altinel , tansel okay , yuksel saygin",international conference on management of data,1994
6532,0,revisiting commit processing in distributed database systems,"krithi ramamritham , jayant r. haritsa , ramesh gupta",sigmod conference,1997,the mariposa distributed database management system,jeff sidell,acm sigmod record,1996
6533,0,a foundation for multi-dimensional databases,"laks v. s. lakshmanan , marc gyssens",vldb,1997,quasi-cubes : exploiting approximations in multidimensional databases,"daniel barbar &#225; , mark sullivan",acm sigmod record,1997
6534,0,mariposa : a wide-area distributed database system,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer",vldb j.,1996,revisiting commit processing in distributed database systems,"ramesh gupta , jayant haritsa , krithi ramamritham",international conference on management of data,1997
6535,0,unisql/x unified relational and object-oriented database system,won kim,sigmod conference,1994,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997
6536,0,efficient similarity search and classification via rank aggregation,"ravi kumar , d. sivakumar , ronald fagin",sigmod conference,2003,efficient user-adaptable similarity search in large multimedia databases,"thomas seidl , hans-peter kriegel",very large data bases,1997
6537,1,implementing data cubes efficiently,"anand rajaraman , jeffrey d. ullman , venky harinarayan",sigmod conference,1996,implementing data cubes efficiently,"venky harinarayan , anand rajaraman , jeffrey d. ullman",international conference on management of data,1996
6538,1,an axiomatic model of dynamic schema evolution in objectbase systems,"m. tamer özsu , randal j. peters",acm trans . database syst .,1997,an axiomatic model of dynamic schema evolution in objectbase systems,"randel j. peters , m. tamer &#214; zsu",acm transactions on database systems ( tods ),1997
6539,0,vice chair 's message,z. meral özsoyoglu,sigmod record,1999,treasurer 's message,joachim hammer,acm sigmod record,2002
6540,0,top-k selection queries over relational databases : mapping strategies and performance evaluation,"surajit chaudhuri , nicolas bruno , luis gravano",acm trans . database syst .,2002,offering a precision-performance tradeoff for aggregation queries over replicated data,"chris olston , jennifer widom",very large data bases,2000
6541,0,cubetree : organization of and bulk updates on the data cube,"nick roussopoulos , mema roussopoulos , yannis kotidis",sigmod conference,1997,the cubetree storage organization,"nick roussopoulos , yannis kotidis",very large data bases,1998
6542,0,automation in information extraction and data integration,sunita sarawagi,vldb,2002,data integration and warehousing in telecom italia,"stefano m. trisolini , maurizio lenzerini , daniele nardi",international conference on management of data,1999
6543,0,tutorial : designing an ultra highly available dbms,"øystein torbjørnsen , svein erik bratsberg",sigmod conference,2000,an ultra highly available dbms,"svein-olaf hvasshovd , svein erik bratsberg , &#216; ystein torbj &#248; rnsen",very large data bases,2000
6544,0,editorial,"peter m. g. apers , stefano ceri , richard t. snodgrass",vldb j.,2002,a tsql2 tutorial,"richard thomas snodgrass , ilsoo ahn , gad ariav , don batory , james clifford , curtis e. dyreson , ramez elmasri , fabio grandi , christian s. jensen , wolfgang k &#228; fer , nick kline , krishna kulkarni , t. y. cliff leung , nikos lorentzos , john f. roddick , arie segev , michael d. soo , suryanarayana m. sripada",acm sigmod record,1994
6545,1,what is the data warehousing problem ? ( are materialized views the answer ? ),"inderpal singh mumick , ashish gupta",vldb,1996,what is the data warehousing problem ? ( are materialized views the answer ? ),"ashish gupta , inderpal singh mumick",very large data bases,1996
6546,0,applying database visualization to the world wide web,"alberto o. mendelzon , dimitra vista , masum z. hasan",sigmod record,1996,carnot and infosleuth : database technology and the world wide web,"d. woelk , b. bohrer , n. jacobs , k. ong , c. tomlinson , c. unnikrishnan",international conference on management of data,1995
6547,0,bulk-loading techniques for object databases and an application to relational data,"claude delobel , sophie cluet , sihem amer-yahia",vldb,1998,conceptual schema analysis : techniques and applications,"s. castano , v. de antonellis , m. g. fugini , b. pernici",acm transactions on database systems ( tods ),1998
6548,0,plan-per-tuple optimization solution - parallel execution of expensive user-defined functions,"felipe cariño , william o'connell",vldb,1998,on parallel execution of multiple pipelined hash joins,"hui-i hsiao , ming-syan chen , philip s. yu",international conference on management of data,1994
6549,0,query processing in tertiary memory databases,sunita sarawagi,vldb,1995,query processing techniques for arrays,"arunprasad p. marathe , kenneth salem",the vldb journal -- the international journal on very large data bases,2002
6550,0,book review column,karl aberer,sigmod record,2002,book review column,karl aberer,acm sigmod record,2001
6551,1,`` one size fits all '' database architectures do not work for dds,clark d. french,sigmod conference,1995,one size fits all database architectures do not work for dss,clark d. french,international conference on management of data,1995
