id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
16012,0,phrase matching in xml,"s amer-yahia , m fernandez , d srivastava , y xu",vldb,2003,a system for phrase matching in xml,"s amer-yahia , m fernandez , d srivastava , yx pix","proceedings of the ieee international conference on data & hellip ; ,",
16013,0,revisiting commit processing in distributed database systems,"r gupta , j haritsa , k ramamritham",sigmod conference,1997,locating data sources in large distributed systems,"l galanis , y wang , sr jeffery , dj dewitt","vldb ,",2003.0
16014,0,index-driven similarity search in metric spaces,"g hjaltason , h samet",acm trans . database syst .,2003,indexing large metric spaces for similarity search queries association for computing machinery,"t bozkaya , m ozsoyoglu","transactions on database system ,",
16015,0,mpeg-7 and multimedia database systems,h kosch,sigmod record,2002,view management in multimedia databases,"ks candan , e lemar , vs subrahmanian","the vldb journal the international journal on very large & hellip ; ,",2000.0
16016,0,temporal database system implementations,m bіhlen,sigmod record,1995,standardization and database systems,eh sibley,"vldb ,",
16017,0,schemasql - a language for interoperability in relational multi-database systems,"l lakshmanan , f sadri , i subramanian",vldb,1996,nd-sql : a multi-dimensional language for interoperability and olap . 134-145,"f gingras , lvs lakshmanan",electronic,
16018,0,the ccube constraint object-oriented database system,"a brodsky , v segal , j chen , p exarkhopoulo",sigmod conference,1999,"a shared , segmented memory system for an object-oriented database","mf hornick , sb zdonik","acm transactions on information systems ( tois ) ,",1987.0
16019,0,the cougar approach to in-network query processing in sensor networks,"y yao , j gehrke",sigmod record,2002,query processing in spatial network databases,"d papadias , j zhang , n mamoulis , y tao","vldb ,",2003.0
16020,0,vqbd : exploring semistructured data,"s chawathe , t baby , j yeo",sigmod conference,2001,query optimization for semistructured data,"j mchugh , j widom","proc . vldb ,",1999.0
16021,0,similarity query processing using disk arrays,"a papadopoulos , y manolopoulos",sigmod conference,1998,sequence query processing proc,"p sheshadri , m livny , r ramakrishnan","acm sigmod conf ,",
16022,0,cost-based selection of path expression processing algorithms in object-oriented databases,"g gardarin , j gruser , z tang",vldb,1996,querying object-oriented databases,m kifer,,
16023,0,the incinerate data model,h jagadish,acm trans . database syst .,1995,a close at the ifo data model,ms hanna,"sigmod record ,",
16024,0,editor 's notes,l liu,sigmod record,2002,editor 's notes,l sechrest,"new directions for program evaluation ,",1993.0
16025,0,view management in multimedia databases,"k candan , e lemar , v subrahmanian",vldb j.,2000,an object-oriented approach to multimedia databases,"d woelk , w kim",,
16026,0,automatic subspace clustering of high dimensional data for data mining applications,"r agrawal , j gehrke , d gunopulos , p raghavan",sigmod conference,1998,a framework for projected clustering of high dimensional data streams,c aggarwal,"proceedings of the international conference on very large & hellip ; ,",2004.0
16027,0,accessing a relational database through an object-oriented database interface,"j orenstein , d kamber",vldb,1995,accessing relational databases form the world wide web,"t nguyen , v srinivasan","proc . acm sigmod conf . on the management of data , montreal , & hellip ; ,",
16028,1,electronic market : the roadmap for university libraries and members to survive in the information jungle,"m christoffel , s pulkowski , b schmitt , p lockemann",sigmod record,1998,electronic market : the roadmap for university libraries and members to survive in the information,"m christoel , s pulkowski , b schmitt , pc lockemann","sigmod record ( acm special interest group on management of & hellip ; ,",1998.0
16029,0,sampling large databases for association rules,h toivonen,vldb,1996,mining quantitative association rules in large relational tables,"r agrawal , r srikant",,1996.0
16030,0,index configuration in object-oriented databases,e bertino,vldb j.,1994,a. ( 1993 ) : model of methods access authorization in object-oriented databases,"eb fernandez , mm larrondo-petrie , e gudes","proc . of the 19th vldb conference ,",
16031,1,composing xsl transformations with xml publishing views,"c li , p bohannon , h korth , p narayan",sigmod conference,2003,composing xsl transformations with xml publishing views,"c li , p bohannon , hf korth , pps narayan","sigmod conference ,",2003.0
16032,0,building knowledge base management systems,"j mylopoulos , v chaudhri , d plexousakis , a shrufi , t topaloglou",vldb j.,1996,buffer management in relational database systems,"gm sacco , m schkolnick","acm transactions on database systems ,",1986.0
16033,0,query flocks : a generalization of association-rule mining,"s tsur , j ullman , s abiteboul , c clifton , r motwani , s nestorov , a rosenthal",sigmod conference,1998,mining generalized association rules,"r agrawal , r srikant","proceedings of the 1995 international conference of very & hellip ; ,",
16034,0,a foundation for multi-dimensional databases,"m gyssens , l lakshmanan",vldb,1997,materialization view selection in a multidimensional database,"e baralis , s paraboschi , e teniente",proceedings of the 23rd vldb,
16035,0,converting relational to object-oriented databases,j fong,sigmod record,1997,concurrency control and object-oriented databases,"ah skarra , sb zdonik","acm press frontier series ,",1989.0
16036,0,adaptive parallel aggregation algorithms,"a shatdal , j naughton",sigmod conference,1995,resumption algorithms,"wj labio , jl wiener , h garcia-molina , v gorelik","technical report , stanford university , 1998 . available at http : /",
16037,0,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995,algorithms for mining association rules in bag databases,"py hsu , yl chen , cc ling","information sciencesâ ?? informatics and computer science : an & hellip ; ,",2004.0
16038,0,sampling large databases for association rules,h toivonen,vldb,1996,mining association rules in hypertext databases,"j borges , m levene","rn ,",1999.0
16039,1,sideway value algebra for object-relational databases,"g жzsoyoglu , a al-hamdani , i altingіvde , s жzel , ж ulusoy , z жzsoyoglu",vldb,2002,sideway value algebra for object-relational databases,"g ã?zsoyoç § lu , a al-hamdani , is altingã ¶ vde , sa","proceedings of the 28th international conference on very & hellip ; ,",
16040,0,secure buffering in firm real-time database systems,"b george , j haritsa",vldb,1998,"a study of concurrency control in real-time , active database systems","a datta , sh son","ieee transactions on knowledge and data engineering ,",2002.0
16041,0,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,transactions and integrity constraints,"s abiteboul , v vianu","proceedings of the fourth acm sigact-sigmod symposium on & hellip ; ,",1985.0
16042,0,tavant system architecture for sell-side channel management,"s narayanan , s subramanian",vldb,2001,an adaptive data-shipping architecture for client caching data management systems,"k voruganti , mt ã?zsu , r unrau","distributed and parallel databases ,",2004.0
16043,0,the araneus web-base management system,"g mecca , p atzeni , a masci , p merialdo , g sindoni",sigmod conference,1998,relational data-base management systems,dd chamberlin,"acm computing surveys ( csur ) ,",1976.0
16044,0,the trigs active object-oriented database system - an overview,"g kappel , w retschitzegger",sigmod record,1998,the ccube constraint object-oriented database,"a brodsky , ve segal , j chen , pa exarkhopoulo",proc . acm sigmod conf . on management of,
16045,0,sigmod ' 2000 program chair 's message,,,2000,sigcas chair 's message,cd martin,"computers and society ,",
16046,0,evaluating top-k selection queries,"s chaudhuri , l gravano",vldb,1999,evaluating top-k queries over web-accessible databases,"a marian , n bruno , l gravano","acm transactions on database systems ,",2004.0
16047,0,extraction of object-oriented structures from existing relational databases,"s ramanathan , j hodges",sigmod record,1997,research directions in object-oriented databases,w kim,"proc . of the 9th acm sigact-sigmod-sigart symposium on & hellip ; ,",
16048,0,databases and visualization,d keim,sigmod conference,1996,data and databases,"c databases , d warehouses , ae technology , ip",,
16049,0,locating data sources in large distributed systems,"l galanis , y wang , s jeffery , d dewitt",vldb,2003,load balancing in a locally distributed db system,"mj carey , h lu","proceedings of the 1986 acm sigmod international conference & hellip ; ,",1986.0
16050,0,naos - efficient and modular reactive capabilities in an object-oriented database system,"c collet , t coupaye , t svensen",vldb,1994,design and implementation of rock & roll : a deductive object-oriented database system,"ml barja , aaa fernandes , nw paton , mh williams",,
16051,1,the onion technique : indexing for linear optimization queries,"y chang , l bergman , v castelli , c li , m lo , j smith",sigmod conference,2000,the onion technique : indexing for linear optimization queries,"yc chang , l bergman , v castelli , cs li , ml lo , jr","sigmod conference ,",2000.0
16052,1,"research and practice in federated information systems , report of the efis ' 2000 international workshop",,,2000,research and practice in federated information systems,"mr ii , gj houben , rd kutsche , k subieta , b rieger","sigmod record ,",2000.0
16053,0,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,mining association rules between sets of items in large databases,"rat imielinski , a swami",,
16054,0,extracting structured data from web pages,"a arasu , h garcia-molina",sigmod conference,2003,extraction of object-oriented structures from existing relational databases,"s ramanathan , j hodges","sigmod record ,",1997.0
16055,0,concurrent garbage collection in o2,"m skubiszewski , p valduriez",vldb,1997,compact garbage collection tables,d tarditi,,
16056,0,exploiting constraint-like data characterizations in query optimization,"p godfrey , j gryz , c zuzarte",sigmod conference,2001,exploiting statistics on query expressions for optimization,"n bruno , s chaudhuri","sigmod conference ,",2002.0
16057,1,mocha : a self-extensible database middleware system for distributed data sources,"m rodriguez-martinez , n roussopoulos",sigmod conference,2000,mocha : a self-extensible middleware system for distributed data sources,"m rodrä ± guez-martä ± nez , n roussopoulos",proc . acmsigmod,
16058,0,knowledge discovery in data warehouses,t palpanas,sigmod record,2000,trends in data mining and knowledge discovery,"kj cios , l kurgan",,
16059,0,reminiscences on influential papers,,,2002,influential papers,k ross,"acm sigmod record ,",2002.0
16060,0,knowledge discovery in data warehouses,t palpanas,sigmod record,2000,materialized views in data warehouses,dw quass,,1998.0
16061,0,multiway spatial joins,"n mamoulis , d papadias",acm trans . database syst .,2001,multi-step processing of spatial joins,"t brinkhoff , hp kriegel , r schneider , b seeger",,
16062,0,garbage collection in object-oriented databases using transactional cyclic reference counting,"p roy , s seshadri , a silberschatz , s sudarshan , s ashwin",vldb j.,1998,schema evolution in object-oriented databases systems using class versionning,"s monk , i sommerville","acm sigmod record ,",
16063,0,temporal conditions and integrity constraints in active database systems,"a sistla , o wolfson",sigmod conference,1995,integrity constraint in deductive databases,"ra kowalski , f sadri , p soper","proceedings of the 13th vldb conference , brighton",
16064,0,large databases for remote sensing and gis,a dasgupta,vldb,1996,databases for gis,"cb medeiros , f pires","sigmod record ,",1994.0
16065,0,cure : an efficient clustering algorithm for large databases,"s guha , r rastogi , k shim",sigmod conference,1998,fast algorithms for mining association rules in large databases,"ra as941 , r srikant","proceedings of international conference on very large & hellip ; ,",
16066,0,a scalable algorithm for answering queries using views,"r pottinger , a levy",vldb,2000,answering queries using views,m vines,"vldb journal ,",2001.0
16067,0,watermarking relational databases,"r agrawal , j kiernan",vldb,2002,updating relational databases through weak instance interfaces,"p atzeni , r torlone","acm transactions on database systems ,",1992.0
16068,1,optimization of constrained frequent set queries with 2-variable constraints,"l lakshmanan , r ng , j han , a pang",sigmod conference,1999,optimization of constrained frequent set queries with 2-variable constraints,"lvs laksmanan , rt ng , j han , a pang","proc . acm sigmod ( philadelphia , pennsylvania ,",
16069,0,adaptable query optimization and evaluation in temporal middleware,"g slivinskas , c jensen , r snodgrass",sigmod conference,2001,optimization and evaluation of array queries,"r ritsch , p baumann","submitted for publication ,",
16070,0,efficiently instantiating view-objects from remote relational databases,"b lee , g wiederhold",vldb j.,1994,converting relational to object-oriented databases,j fong,"sigmod record ,",1997.0
16071,0,sybase replication server,"a gorelik , y wang , m deppe",sigmod conference,1994,replication server : a component of sybase system 10,"n monserrat , t palanca , m deppe , b hartman","technical document , sybase inc. , april ,",
16072,0,expiring data in a warehouse,"h garcia-molina , w labio , j yang",vldb,1998,lineage tracing in a data warehousing system,"d proposal , y cui , j widom",,
16073,0,editor 's notes,m franklin,sigmod record,1998,editor 's notes,rh silkman,"new directions for program evaluation ,",
16074,0,locally adaptive dimensionality reduction for indexing large time series databases,"k chakrabarti , e keogh , s mehrotra , m pazzani",acm trans . database syst .,2002,dimensionalityreduction for similarity searching in dynamic databases,"a singh , d agrawal , kvr kanth",acm,
16075,0,hippocratic databases,"r agrawal , j kiernan , r srikant , y xu",vldb,2002,time and databases,"g ariav , j clifford , m jarke","sigmod conference ,",
16076,0,research issues in databases for arcs : active rapidly changing data systems,a datta,sigmod record,1994,research issues in database specification,ml brodie,"sigmod record ,",1983.0
16077,0,information rules,d stirling,sigmod record,2003,information rules harvard business school press,"c shapiro , hr varian","boston ,",
16078,0,calls for papers and announcements,,sigmod record,1995,i. announcements,"ii business , iiip items",,2002.0
16079,0,unisql/x unified relational and object-oriented database system,w kim,sigmod conference,1994,"olap , relational , and multidimensional database systems",g colliat,"sigmod record ,",1996.0
16080,0,query rewriting for semistructured data,"y papakonstantinou , v vassalos",sigmod conference,1999,storing semistructured data with stored,admfd suciu,"proc of the acm sigmod international conference on & hellip ; ,",1999.0
16081,0,challenges for global information systems,"a levy , a silberschatz , d srivastava , m zemankova",vldb,1994,tension and information systems,r veryard,"information and software technology ,",1987.0
16082,0,free parallel data mining,"b li , d shasha",sigmod conference,1998,sprint : a scalable parallel classifier for data mining,"j shafer , r agrawal , m mehta","vldb ,",1996.0
16083,0,understanding the semantics of sensor data,m mani,sigmod record,2003,on the semantics of,"j clifford , c dyreson , t isakowitz , cs jensen , r","nowâ ?? in databases , â ?? acm transactions on database systems ,",
16084,0,declarative updates of relational databases,w chen,acm trans . database syst .,1995,relational database operators,"r fagin , n forms","proc . acm sigmod conf . management of data ,",
16085,0,formal semantics and analysis of object queries,g bierman,sigmod conference,2003,formal semantics of sql queries,"m negri , g pelagatti , l sbattella","acm transactions on database systems ,",1991.0
16086,0,relational data sharing in peer-based data management systems,"b ooi , y shu , k tan",sigmod record,2003,performance analysis of a relational data base management system,"p hawthorn , m stonebraker",proceedings of the 1979 acm sigmod international conference,
16087,1,metadata for mixed-media access,"f chen , m hearst , j kupiec , j pedersen , l wilcox",sigmod record,1994,meta-data for mixed-media access,"f chen , m hearst , j kupiec , j pedersen , l wilcox","sigmod record ,",1994.0
16088,0,iterative dynamic programming : a new class of query optimization algorithms,"d kossmann , k stocker",acm trans . database syst .,2000,sql query optimization : reordering for a general class of queries,"p goel , b iyer","sigmod conference ,",1996.0
16089,1,solving satisfiability and implication problems in database systems,"s guo , w sun , m weiss",acm trans . database syst .,1996,solving satisfiability problems in database systems,"s guo , w sun , ma weiss","acm transactions on database systems ,",
16090,0,qbi : query by icons,"a massari , s pavani , l saladini , p chrysanthis",sigmod conference,1995,qbi : query by icons .,"acms anthology , p edition",,
16091,1,"database tuning : principles , experiments , and troubleshooting techniques","d shasha , p bonnet",vldb,2002,"database tuning : principles , experiments , and troubleshooting techniques","de shasha , p bonnetâ ? ¦",,2003.0
16092,0,guest editor 's introduction,,,2002,guest editorial,"p atzeni , ao mendelzon","the vldb journal the international journal on very large & hellip ; ,",2000.0
16093,0,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"m tamura , m kitsuregawa",vldb,1999,parallel data mining for association rules on shared-memory systems,"mj zaki , s parthasarathy , m ogihara","data mining and knowledge discovery ,",1998.0
16094,0,architectures for internal web services deployment,o shmueli,vldb,2001,a conceptual architecture for semantic web enabled web services,"c bussler , d fensel , a maedche","sigmod record ,",2002.0
16095,0,"proceedings of the 2003 acm sigmod international conference on management of data , san diego , california , usa , june 9-12 , 2003",,,2003,source international conference on management of data archive,"a tiwary , m franklin","proceedings of the 1998 acm sigmod international conference & hellip ; ,",1998.0
16096,1,querying a multilevel database : a logical analysis,f cuppens,vldb,1996,querying a multilevel database : a logical analysis,f cuppens,"proceedings of the international conference on very large & hellip ; ,",1996.0
16097,0,converting relational to object-oriented databases,j fong,sigmod record,1997,functional completeness in object-oriented databases,"p mishra , m eich","acm sigmod record ,",1992.0
16098,0,multi-dimensional database allocation for parallel data warehouses,"t stіhr , h mфrtens , e rahm",vldb,2000,a fondationfor multidimensional databases,"m gyssens , l lakshmanan",proceedings of the 23rd vldb,
16099,0,constructing the next 100 database management systems,"a geppert , k dittrich",sigmod record,1994,buffer management in relational database systems,"gm sacco , m schkolnick","acm transactions on database systems ,",1986.0
16100,0,principles of optimally placing data in tertiary storage libraries,"s christodoulakis , p triantafillou , f zioga",vldb,1997,principles of optimal page replacement,"av aho , pj denning , jd ullman","journal of the acm ( jacm ) ,",1971.0
16101,0,dbxplorer : enabling keyword search over relational databases,"s agrawal , s chaudhuri , g das",sigmod conference,2002,discover : keyword search in relational databases,"v hristidis , y papakonstantinou","vldb ,",2002.0
16102,0,discover : keyword search in relational databases,"v hristidis , y papakonstantinou",vldb,2002,answering queries in relational databases,"ad ` atri , m moscarini , n spyratos","proceedings of the 1983 acm sigmod international conference & hellip ; ,",1983.0
16103,0,building knowledge base management systems,"j mylopoulos , v chaudhri , d plexousakis , a shrufi , t topaloglou",vldb j.,1996,bilvideo video database management system,"o ulusoy , c alper",,
16104,0,managing multiple and distributed ontologies on the semantic web,"a maedche , b motik , l stojanovic",vldb j.,2003,learning to match ontologies on the semantic web,"d anhai , m jayant , d robin , d pedro , h alon","the vldb journal ,",
16105,0,automating physical database design in a parallel database,"j rao , c zhang , n megiddo , g lohman",sigmod conference,2002,automatic physical database tuning : a relaxation-based approach,"n bruno , s chaudhuri","proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0
16106,0,"gnatdb : a small-footprint , secure database system",r vingralek,vldb,2002,making smalltalk a database system,gp copeland,,
16107,0,declarative updates of relational databases,w chen,acm trans . database syst .,1995,the theory of joins in relational databases,"av ario , c beer , jd ullman","acm trans . database syst ,",
16108,1,integrating reliable memory in databases,"w ng , p chen",vldb j.,1998,integrating reliable memory in databases,"wt ng , pm chen","the vldb journal the international journal on very large & hellip ; ,",1998.0
16109,0,static detection of security flaws in object-oriented databases,k tajima,sigmod conference,1996,concurrency control and object-oriented databases,"ah skarra , sb zdonik","acm press frontier series ,",1989.0
16110,0,efficient index structures for string databases,"t kahveci , a singh",vldb,2001,efficient processing of fuzzy sql queries in fuzzy databases,"q yang , j wu , c yu , c liu , d son , h nakajima",,1994.0
16111,0,"proceedings of the 2002 acm sigmod international conference on management of data , madison , wisconsin , june 3-6 , 2002",,,2002,source international conference on management of data archive,m stonebraker,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0
16112,0,semint : a system prototype for semantic integration in heterogeneous databases,"w li , c clifton",sigmod conference,1995,semantic relations : the key to integrating and query processing in heterogeneous databases,"n rishe , ri athauda , j yuan , sc chen",,
16113,1,mining generalized association rules,"r srikant , r agrawal",vldb,1995,agrawal r. ming generalized association rules [ c ],r srikant,"proceedings of the 21th international conference on very & hellip ; ,",
16114,0,the prototype of the dare system,"t catarci , g santucci",sigmod conference,2001,the programmable network prototyping system,"rca li , a fawaz , s sachs , p varaiya , j walrand","ieee computer ,",
16115,0,storage and retrieval of xml data using relational databases,,,2001,efficiently publishing xml views of relational databases,"j shanmugasundaram , e shekita , r barr","proc . of vldb ,",
16116,0,sap r/3 : a database application system ( tutorial ),,,1998,active database systems ( tutorial notes ),"kr dittrich , u dayal","& hellip ; seventeenth international conference on very large databases & hellip ; ,",
16117,0,declarative updates of relational databases,w chen,acm trans . database syst .,1995,nulls in relational databases : revised,r kocharekar,"acm sigmod record ,",1989.0
16118,0,acm multimedia '94 conference workshop on multimedia database management systems,"p berra , k nwosu , b thuraisingham",sigmod record,1995,extensible database management systems,"mj carey , lm haas","sigmod record ,",1990.0
16119,0,efficient computation of iceberg cubes with complex measures,"j han , j pei , g dong , k wang",sigmod conference,2001,efficient computation of multiple group by queries,"z chen , v narasayya","proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0
16120,0,on supporting containment queries in relational database management systems,"c zhang , j naughton , d dewitt , q luo , g lohman",sigmod conference,2001,a schema partition for multimedia database management systems,v turau,,
16121,0,repositories and object oriented databases,p bernstein,sigmod record,1998,a logical semantics for object-oriented databases,j meseguer,,
16122,0,formal query languages for secure relational databases,"m winslett , k smith , x qian",acm trans . database syst .,1994,a homogeneous relational model and query languages for temporal databases,sk gadia,"acm transactions on database systems ,",1988.0
16123,0,tigukat : a uniform behavioral objectbase management system,"m жzsu , r peters , d szafron , b irani , a lipka , a muёoz",vldb j.,1995,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j",proc . acm sigmod int &#39; l conf . management of,
16124,1,analysis of locking behavior in three real database systems,"v singhal , a smith",vldb j.,1997,analysis of locking behavior in three real database systems,"v singhal , aj smith","the vldb journal the international journal on very large & hellip ; ,",1997.0
16125,0,editor 's notes,m franklin,sigmod record,1998,editor 's notes,tw banta,"implementing outcomes assessment : promise and perils . new & hellip ; ,",
16126,0,guest editorial,,,2003,guest editor 's introduction,wc newstetter,journal of the learning,
16127,0,a database interface for file updates,"s abiteboul , s cluet , t milo",sigmod conference,1995,a database interface for an integrated cad system,"c jullien , a leblond , j lecourvoisier","proceedings of the 23rd acm/ieee conference on design & hellip ; ,",1986.0
16128,0,sprint : a scalable parallel classifier for data mining,"j shafer , r agrawal , m mehta",vldb,1996,large scale parallel data mining,"mj zaki , ct ho",,2000.0
16129,0,the mariposa distributed database management system,j sidell,sigmod record,1996,query processing in a relational database management system,"k youssefi , e wong","vldb ,",1979.0
16130,1,the design and implementation of a sequence database system,"p seshadri , m livny , r ramakrishnan",vldb,1996,the design and implementation of a sequence database system,"p seshadri , m livny , r ramakrishnan","vldb ,",1996.0
16131,0,a new sql-like operator for mining association rules,"r meo , g psaila , s ceri",vldb,1996,an effective hash based algorithm for mining association rules,"sp jong , sc ming , sy philip","proceedings of the 1995 acm sigmod international conference & hellip ; ,",
16132,0,algorithms for mining distance-based outliers in large datasets,"e knorr , r ng",vldb,1998,scheduling algorithms for avoiding inconsistency in large databases,"g gardarin , p lebeux","vldb ,",
16133,0,a survey and critique of advanced transaction models,c mohan,sigmod conference,1994,a model of cad transactions,"f bancilhon , w kim , hf korth","vldb ,",1985.0
16134,0,processing complex aggregate queries over data streams,"a dobra , m garofalakis , j gehrke , r rastogi",sigmod conference,2002,continues queries over data streams,"s babu , j widom","sigmod record ,",
16135,0,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,cure : a clustering algorithm for large databases,"s guha , r rastogi , k shim","proc . of the acm sigmod conference on management of data , & hellip ; ,",
16136,0,editor 's notes and erratum,,,1994,editor 's notes,wmk trochim,"new directions for program evaluation ,",
16137,0,approximate query processing using wavelets,"k chakrabarti , m garofalakis , r rastogi , k shim",vldb j.,2001,approximate query processing : taming the terabytes !,a tutorial,,
16138,0,continuous queries over data streams,"s babu , j widom",sigmod record,2001,cql : a language for continuous queries over streams and relations,"a arasu , s babu , j widom",,
16139,0,approximate join processing over data streams,"a das , j gehrke , m riedewald",sigmod conference,2003,data stream query processing,"n koudas , d srivastava","proceedings of 29th international conference on very large & hellip ; ,",2003.0
16140,1,falcon : feedback adaptive loop for content-based retrieval,"l wu , c faloutsos , k sycara , t payne",vldb,2000,falcon : feedback adaptive loop for content-based retrieval,"t authors , c identified",,
16141,1,specification and implementation of exceptions in workflow management systems,"f casati , s ceri , s paraboschi , g pozzi",acm trans . database syst .,1999,"â ?? specification and implementation of exceptions in workflow management systems , & rdquo","f casati , s ceri , s paraboschi , g pozzi","acm trans . database systems ,",
16142,0,navigating large-scale semi-structured data in business portals,"m abrol , n latarche , u mahadevan , j mao , r mukherjee , p raghavan , m tourn , j wang , g zhang",vldb,2001,magnet : supporting navigation in semistructured data environments,"v sinha , dr karger",,
16143,0,agflow : agent-based cross-enterprise workflow management system,"l zeng , b benatallah , p nguyen , a ngu",vldb,2001,openpm : an enterprise business process flow management system,m shan,"acmsigmodint . conf . management of data , industrialsession , & hellip ; ,",
16144,0,cure : an efficient clustering algorithm for large databases,"s guha , r rastogi , k shim",sigmod conference,1998,an efficient index structure for string databases,"t kahveci , ak singh","vldb ,",2001.0
16145,0,hd-eye : visual clustering of high dimensional data,"a hinneburg , d keim , m wawryniuk",sigmod conference,2002,automatic subspace clustering of high dimensional data for data mining applications,"raj gehrke , dgp raghavan",,
16146,0,book review column,k aberer,sigmod record,2002,book review column,sm databases,"sigmod record ,",2002.0
16147,0,the network is the database : data management for highly distributed systems,"j navas , m wynblatt",sigmod conference,2001,sddl : a system for distributed databases,jb rothnieâ ? ¦,"acm trans . database syst ,",
16148,0,the ccube constraint object-oriented database system,"a brodsky , v segal , j chen , p exarkhopoulo",sigmod conference,1999,the mlpq/gis constraint database,"pz revesz , r chen , p kanjamala , y li , y liu , y","proceedings of sigmod 2000 ,",
16149,1,issues in network management in the next millennium,"m brodie , s chaudhuri",vldb,1999,issues in network management in the next millennium,"ml brodie , s chaudhuri","proceedings of the international conference on very large & hellip ; ,",1999.0
16150,0,integrating modelling systems for environmental management information systems,"d abel , k taylor , d kuo",sigmod record,1997,data structures for an integrated data base management and information retrieval system,"hj schek , p pistor","vldb ,",1982.0
16151,0,hyperfile : a data and query model for documents,"c clifton , h garcia-molina , d bloom",vldb j.,1995,a data model and query language for exodus,"mj carey , sl vandenberg",,
16152,1,is gui programming a database research problem ?,"n goyal , c hoch , r krishnamurthy , b meckler , m suckow",sigmod conference,1996,is gui programming a database research problem ?,n goyal,,
16153,0,constructing the next 100 database management systems,"a geppert , k dittrich",sigmod record,1994,administering a distributed database management system,h walker,acm-sigmod,
16154,0,reminiscences on influential papers,,,1998,influential papers,k ross,"acm sigmod record ,",2002.0
16155,1,inverted files versus signature files for text indexing,"j zobel , a moffat , k ramamohanarao",acm trans . database syst .,1998,inverted files versus signature files for text indexing,"j zobel , a moffat , k ramamohanarao","acm transactions on database systems ,",1998.0
16156,1,xsb as a deductive database,"k sagonas , t swift , d warren",sigmod conference,1994,xsb as an efficient deductive database engine ( pp. 442â ?? 453 ),"k sagonas , t swift , d warren","proceedings of the 1994 acm sigmod , international conference & hellip ; ,",
16157,0,exact : an extensible approach to active object-oriented databases,"o dэaz , a jaime",vldb j.,1997,extraction of object-oriented schemas from existing relational databases : a form-driven approach,"m malki , a flory , mk rahmouni","informatica ,",2002.0
16158,0,an introduction to spatial database systems,r gќting,vldb j.,1994,query optimization for codasyl database systems,"u dayal , n goodman",,
16159,0,spatial joins using r-trees : breadth-first traversal with global optimizations,"y huang , n jing , e rundensteiner",vldb,1997,bfrj : global optimization of spatial joins using r-trees,"yw huang , n jing , ea rundensteiner",,
16160,0,distributed transactions in practice,"p ram , l do , p drew",sigmod record,1999,ethics in practice,"e perloff , jk perloff","new directions for program evaluation ,",1980.0
16161,0,a framework for implementing hypothetical queries,"t griffin , r hull",sigmod conference,1997,a framework for representing moving objects,"l becker , h blunck , k hinrichs , j vahrenhold",,
16162,0,query processing in spatial network databases,"d papadias , j zhang , n mamoulis , y tao",vldb,2003,acyclic query processing in object-oriented databases .,acms anthology,,
16163,0,guest editor 's introduction,,,2003,guest editorial,"j mai , e marani , s hakomori","the histochemical journal ,",1992.0
16164,0,pixel-oriented database visualizations,d keim,sigmod record,1996,databases and visualization,da keim,"sigmod conference ,",1996.0
16165,0,querying multiple features of groups in relational databases,"d chatziantoniou , k ross",vldb,1996,estimation of count queries in relational databases,"wc hou , g ozsoyoglu , e dogdu","acm sigmod conference , may ,",
16166,0,efficient index structures for string databases,"t kahveci , a singh",vldb,2001,efficiently mining long patterns from databases,j roberto,"acm sigmod international conference on management of data ,",
16167,1,mocha : a self-extensible database middleware system for distributed data sources,"m rodriguez-martinez , n roussopoulos",sigmod conference,2000,mocha : a self-extensible database middleware system for distributed data sources,m rodriguez,,
16168,1,2q : a low overhead high performance buffer management replacement algorithm,"t johnson , d shasha",vldb,1994,a low overhead high performance buffer replacement algorithm,"t johnson , d shasha","proceedings of international conference on very large & hellip ; ,",
16169,0,a platform based on the multi-dimensional data model for analysis of bio-molecular structures,"s srinivasa , s kumar",vldb,2003,stream cube : an architecture for multi-dimensional analysis of data streams,"j han , y chen , g dong , j pei , b wah , j wang , y cai","distributed and parallel databases ,",2005.0
16170,0,extracting structured data from web pages,"a arasu , h garcia-molina",sigmod conference,2003,extracting semi-structured information from the web,", h garcia-molina , j choâ ? ¦",,1997.0
16171,0,re-tree : an efficient index structure for regular expressions,"c chan , m garofalakis , r rastogi",vldb j.,2003,qc-trees : an efficient summary structure for semantic olap .,"lvs lakshmanan , j pei , y zhao","sigmod conference ,",2003.0
16172,0,efficient incremental garbage collection for client-server object database systems,"l amsaleg , m franklin , o gruber",vldb,1995,atomic incremental garbage collection and recovery for a large stable heap,"e kolodner , w weihl","proceedings of the 1993 acm sigmod international conference & hellip ; ,",1993.0
